序号,流水号,平台会员编号,手机号(选填),证件号码,会员姓名,卡号(选填),用户角色,授权类型列表(选填枚举类型地址符号隔开),证件类型(选填默认PRC_ID)
12914,2282972133988631559,U2262966424064492676,,330281198605120091,测试2425727,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12915,2282972133988631560,U2262966424064492677,,330281198605120091,测试2425737,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12916,2282972133988631561,U2262966424064492678,,330281198605120091,测试2425785,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12917,2282972133988631562,U2262966424064492679,,330281198605120091,测试2425793,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12918,2282972133988631563,U2262966424064492680,,330281198605120091,测试2426281,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12919,2282972133988631564,U2262966424064492681,,330281198605120091,测试2427253,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12921,2282972133988631566,U2262966424064492683,,330281198605120091,测试2428287,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12922,2282972133988631567,U2262966424064492684,,330281198605120091,测试2428371,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12923,2282972133988631568,U2262966424064492685,,330281198605120091,测试2428643,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12924,2282972133988631569,U2262966424064492686,,330281198605120091,测试2428801,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12925,2282972133988631570,U2262966424064492687,,330281198605120091,测试2429271,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12927,2282972133988631572,U2262966424064492689,,330281198605120091,测试2430265,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12928,2282972133988631573,U2262966424064492690,,330281198605120091,测试2430919,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12929,2282972133997020169,U2262966424064492691,,330281198605120091,测试2431477,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12930,2282972133997020170,U2262966424064492692,,330281198605120091,测试2432283,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12931,2282972133997020171,U2262966424064492693,,330281198605120091,测试2432639,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11883,2282972133594366987,U2262966424014160944,,330281198605120091,测试2108421,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11884,2282972133594366988,U2262966424014160945,,330281198605120091,测试2109049,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11885,2282972133594366989,U2262966424014160946,,330281198605120091,测试2109123,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11886,2282972133594366990,U2262966424014160947,,330281198605120091,测试2109873,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11887,2282972133594366991,U2262966424014160948,,330281198605120091,测试2109901,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11888,2282972133594366992,U2262966424014160949,,330281198605120091,测试2109967,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11889,2282972133594366993,U2262966424014160950,,330281198605120091,测试2110237,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11890,2282972133594366994,U2262966424014160951,,330281198605120091,测试2110325,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11891,2282972133594366995,U2262966424014160952,,330281198605120091,测试2111107,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11892,2282972133594366996,U2262966424014160953,,330281198605120091,测试2111309,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11893,2282972133594366997,U2262966424014160954,,330281198605120091,测试2111359,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11894,2282972133594366998,U2262966424014160955,,330281198605120091,测试2111621,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11895,2282972133594366999,U2262966424014160956,,330281198605120091,测试2111683,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11896,2282972133594367000,U2262966424014160957,,330281198605120091,测试2111805,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11897,2282972133594367001,U2262966424014160958,,330281198605120091,测试2111989,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11898,2282972133602755587,U2262966424014160959,,330281198605120091,测试2112145,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11899,2282972133602755588,U2262966424014160960,,330281198605120091,测试2113037,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11900,2282972133602755589,U2262966424014160961,,330281198605120091,测试2113239,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11901,2282972133602755590,U2262966424014160962,,330281198605120091,测试2113269,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11902,2282972133602755591,U2262966424014160963,,330281198605120091,测试2113325,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11903,2282972133602755592,U2262966424014160964,,330281198605120091,测试2113457,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11904,2282972133602755593,U2262966424014160965,,330281198605120091,测试2113555,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11905,2282972133602755594,U2262966424014160966,,330281198605120091,测试2113795,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11906,2282972133602755595,U2262966424014160967,,330281198605120091,测试2113819,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11907,2282972133602755596,U2262966424014160968,,330281198605120091,测试2113887,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11908,2282972133602755597,U2262966424014160969,,330281198605120091,测试2114045,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11909,2282972133602755598,U2262966424014160970,,330281198605120091,测试2114131,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11910,2282972133602755599,U2262966424014160971,,330281198605120091,测试2114665,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11911,2282972133602755600,U2262966424014160972,,330281198605120091,测试2115023,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11912,2282972133602755601,U2262966424014160973,,330281198605120091,测试2115099,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11913,2282972133602755602,U2262966424014160974,,330281198605120091,测试2115377,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11914,2282972133602755603,U2262966424014160975,,330281198605120091,测试2115477,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11915,2282972133602755604,U2262966424014160976,,330281198605120091,测试2115905,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11916,2282972133602755605,U2262966424014160977,,330281198605120091,测试2116015,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11917,2282972133602755606,U2262966424014160978,,330281198605120091,测试2116407,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11918,2282972133611144199,U2262966424014160979,,330281198605120091,测试2116513,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11919,2282972133611144200,U2262966424014160980,,330281198605120091,测试2116543,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11920,2282972133611144201,U2262966424014160981,,330281198605120091,测试2116941,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11921,2282972133611144202,U2262966424014160982,,330281198605120091,测试2116955,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1559,2282972127521014787,U2262966416707683499,,330281198605120091,测试674299,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1560,2282972127521014788,U2262966416707683500,,330281198605120091,测试674433,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1561,2282972127521014789,U2262966416707683501,,330281198605120091,测试674440,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1562,2282972127521014790,U2262966416707683502,,330281198605120091,测试674465,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1563,2282972127521014791,U2262966416707683503,,330281198605120091,测试674482,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1564,2282972127521014792,U2262966416707683504,,330281198605120091,测试674631,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1565,2282972127521014793,U2262966416707683505,,330281198605120091,测试675233,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1566,2282972127521014794,U2262966416707683506,,330281198605120091,测试675238,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1567,2282972127521014795,U2262966416707683507,,330281198605120091,测试675374,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1568,2282972127521014796,U2262966416716071943,,330281198605120091,测试675494,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1569,2282972127521014797,U2262966416716071944,,330281198605120091,测试675513,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1570,2282972127521014798,U2262966416716071945,,330281198605120091,测试675562,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1571,2282972127521014799,U2262966416716071946,,330281198605120091,测试676472,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1572,2282972127521014800,U2262966416716071947,,330281198605120091,测试676475,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1573,2282972127521014801,U2262966416716071948,,330281198605120091,测试676493,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1574,2282972127521014802,U2262966416716071949,,330281198605120091,测试676515,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1575,2282972127521014803,U2262966416716071950,,330281198605120091,测试676639,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1576,2282972127521014804,U2262966416716071951,,330281198605120091,测试676708,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1577,2282972127521014805,U2262966416716071952,,330281198605120091,测试676743,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1578,2282972127529403397,U2262966416716071953,,330281198605120091,测试676888,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1579,2282972127529403398,U2262966416716071954,,330281198605120091,测试676946,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1580,2282972127529403399,U2262966416716071955,,330281198605120091,测试676998,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1581,2282972127529403400,U2262966416716071956,,330281198605120091,测试677080,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1582,2282972127529403401,U2262966416716071957,,330281198605120091,测试677789,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1583,2282972127529403402,U2262966416716071958,,330281198605120091,测试677986,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1584,2282972127529403403,U2262966416716071959,,330281198605120091,测试678024,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1585,2282972127529403404,U2262966416716071960,,330281198605120091,测试678210,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1586,2282972127529403405,U2262966416716071961,,330281198605120091,测试678313,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1587,2282972127529403406,U2262966416716071962,,330281198605120091,测试678326,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1588,2282972127529403407,U2262966416716071963,,330281198605120091,测试678328,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1589,2282972127529403408,U2262966416716071964,,330281198605120091,测试679887,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1590,2282972127529403409,U2262966416716071965,,330281198605120091,测试679934,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1591,2282972127529403410,U2262966416716071966,,330281198605120091,测试680064,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1592,2282972127529403411,U2262966416716071967,,330281198605120091,测试680189,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1593,2282972127529403412,U2262966416716071968,,330281198605120091,测试680319,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1594,2282972127529403413,U2262966416716071969,,330281198605120091,测试680453,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1595,2282972127529403414,U2262966416716071970,,330281198605120091,测试680505,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1596,2282972127529403415,U2262966416716071971,,330281198605120091,测试681017,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1597,2282972127529403416,U2262966416716071972,,330281198605120091,测试681136,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
1598,2282972127537792007,U2262966416716071973,,330281198605120091,测试681167,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12681,2282972133896356887,U2262966424056103990,,330281198605120091,测试2346167,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12688,2282972133904745476,U2262966424056103997,,330281198605120091,测试2348563,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12691,2282972133904745479,U2262966424056104000,,330281198605120091,测试2350113,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12692,2282972133904745480,U2262966424056104001,,330281198605120091,测试2350141,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12693,2282972133904745481,U2262966424056104002,,330281198605120091,测试2351857,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12694,2282972133904745482,U2262966424056104003,,330281198605120091,测试2352241,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12695,2282972133904745483,U2262966424056104004,,330281198605120091,测试2352625,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12696,2282972133904745484,U2262966424056104005,,330281198605120091,测试2352821,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12697,2282972133904745485,U2262966424056104006,,330281198605120091,测试2352913,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12698,2282972133904745486,U2262966424056104007,,330281198605120091,测试2352945,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12699,2282972133904745487,U2262966424056104008,,330281198605120091,测试2352951,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12701,2282972133904745489,U2262966424056104010,,330281198605120091,测试2354039,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12702,2282972133904745490,U2262966424056104011,,330281198605120091,测试2354369,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12703,2282972133904745491,U2262966424056104012,,330281198605120091,测试2354915,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12704,2282972133904745492,U2262966424056104013,,330281198605120091,测试2355237,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12705,2282972133904745493,U2262966424056104014,,330281198605120091,测试2355485,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12920,2282972133988631565,U2262966424064492682,,330281198605120091,测试2428169,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12926,2282972133988631571,U2262966424064492688,,330281198605120091,测试2429301,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12932,2282972133997020172,U2262966424064492694,,330281198605120091,测试2432813,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12933,2282972133997020173,U2262966424064492695,,330281198605120091,测试2433069,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12934,2282972133997020174,U2262966424064492696,,330281198605120091,测试2433427,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12935,2282972133997020175,U2262966424064492697,,330281198605120091,测试2433511,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12936,2282972133997020176,U2262966424064492698,,330281198605120091,测试2433613,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12937,2282972133997020177,U2262966424064492699,,330281198605120091,测试2434399,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12938,2282972133997020178,U2262966424064492700,,330281198605120091,测试2434419,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12939,2282972133997020179,U2262966424064492701,,330281198605120091,测试2434571,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12941,2282972133997020181,U2262966424064492703,,330281198605120091,测试2434987,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11922,2282972133611144203,U2262966424014160983,,330281198605120091,测试2116979,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11923,2282972133611144204,U2262966424014160984,,330281198605120091,测试2117181,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11924,2282972133611144205,U2262966424014160985,,330281198605120091,测试2117225,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11925,2282972133611144206,U2262966424014160986,,330281198605120091,测试2117521,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11926,2282972133611144207,U2262966424014160987,,330281198605120091,测试2118005,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11927,2282972133611144208,U2262966424014160988,,330281198605120091,测试2118119,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11928,2282972133611144209,U2262966424014160989,,330281198605120091,测试2118321,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11929,2282972133611144210,U2262966424014160990,,330281198605120091,测试2119271,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11930,2282972133611144211,U2262966424014160991,,330281198605120091,测试2119367,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11931,2282972133611144212,U2262966424014160992,,330281198605120091,测试2119471,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11932,2282972133611144213,U2262966424014160993,,330281198605120091,测试2119711,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11933,2282972133611144214,U2262966424014160994,,330281198605120091,测试2120207,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
11934,2282972133611144215,U2262966424014160995,,330281198605120091,测试2120979,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
